2023.12.13	04:15:00	1978.074	1978.334	1978.001	1978.062	190	0	199
2023.12.13	04:20:00	1978.063	1978.854	1977.978	1978.604	253	0	199
2023.12.13	04:25:00	1978.654	1979.383	1978.624	1979.142	252	0	199
2023.12.13	04:30:00	1979.140	1979.972	1979.140	1979.623	236	0	200
2023.12.13	04:35:00	1979.588	1979.906	1979.276	1979.490	231	0	200
2023.12.13	04:40:00	1979.489	1979.717	1978.859	1978.892	184	0	200
2023.12.13	04:45:00	1978.906	1979.029	1978.309	1978.482	212	0	200
2023.12.13	04:50:00	1978.482	1978.610	1978.321	1978.485	182	0	200
2023.12.13	04:55:00	1978.487	1978.690	1977.991	1978.261	207	0	200
2023.12.13	05:00:00	1978.259	1979.132	1978.259	1978.801	262	0	200
2023.12.13	05:05:00	1978.799	1978.978	1978.436	1978.756	219	0	199
2023.12.13	05:10:00	1978.759	1978.833	1978.486	1978.652	192	0	200
2023.12.13	05:15:00	1978.648	1978.905	1978.360	1978.905	249	0	200
2023.12.13	05:20:00	1978.902	1978.995	1978.650	1978.768	250	0	200
2023.12.13	05:25:00	1978.773	1979.035	1978.726	1978.878	232	0	200
2023.12.13	05:30:00	1978.906	1979.608	1978.715	1979.074	305	0	200
2023.12.13	05:35:00	1979.120	1979.505	1979.109	1979.328	255	0	200
2023.12.13	05:40:00	1979.305	1979.691	1979.236	1979.444	243	0	200
2023.12.13	05:45:00	1979.433	1979.540	1979.066	1979.332	249	0	200
2023.12.13	05:50:00	1979.335	1979.435	1979.081	1979.310	265	0	200
2023.12.13	05:55:00	1979.334	1979.363	1978.599	1978.761	248	0	200
2023.12.13	06:00:00	1978.709	1978.918	1978.079	1978.079	292	0	200
2023.12.13	06:05:00	1978.103	1978.339	1977.828	1978.162	289	0	200
2023.12.13	06:10:00	1978.201	1978.254	1976.692	1977.266	393	0	199
2023.12.13	06:15:00	1977.288	1977.596	1975.856	1976.329	381	0	199
2023.12.13	06:20:00	1976.372	1976.379	1973.788	1974.591	493	0	200
2023.12.13	06:25:00	1974.607	1974.782	1973.516	1973.716	432	0	199
2023.12.13	06:30:00	1973.763	1974.530	1973.618	1974.209	386	0	200
2023.12.13	06:35:00	1974.211	1975.260	1973.855	1975.108	334	0	200
2023.12.13	06:40:00	1975.113	1975.709	1974.853	1974.853	304	0	200
2023.12.13	06:45:00	1974.857	1975.364	1974.361	1975.230	325	0	200
2023.12.13	06:50:00	1975.233	1975.406	1974.767	1974.825	280	0	200
2023.12.13	06:55:00	1974.836	1975.004	1973.033	1974.368	431	0	200
2023.12.13	07:00:00	1974.321	1974.679	1973.533	1974.498	371	0	200
2023.12.13	07:05:00	1974.534	1975.883	1974.329	1975.393	372	0	200
2023.12.13	07:10:00	1975.343	1976.420	1975.019	1976.274	404	0	200
2023.12.13	07:15:00	1976.229	1977.092	1975.814	1975.843	373	0	200
2023.12.13	07:20:00	1975.847	1977.039	1975.847	1976.806	294	0	200
2023.12.13	07:25:00	1976.815	1978.161	1976.575	1978.148	341	0	200
2023.12.13	07:30:00	1978.178	1980.234	1977.886	1979.575	581	0	199
2023.12.13	07:35:00	1979.531	1980.256	1979.060	1979.517	513	0	200
2023.12.13	07:40:00	1979.468	1980.465	1978.970	1980.417	380	0	200
2023.12.13	07:45:00	1980.411	1980.411	1979.384	1979.523	296	0	200
2023.12.13	07:50:00	1979.533	1980.248	1979.368	1979.730	378	0	199
2023.12.13	07:55:00	1979.680	1979.716	1978.882	1979.223	386	0	200
2023.12.13	08:00:00	1979.262	1979.957	1978.560	1979.003	454	0	199
